category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma Chitwan National Park, Sagarmatha National Park, ra Bardiya National Park jasta park haru chhan.",Nepal ma kun park national park ho?,"Chitwan National Park, Sagarmatha National Park, ra Bardiya National Park national park hun."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Janakpur Ramayan sang sambandhit sthaan ho. Yo Sita ko janmabhumi ho bhanne biswas chha.,Janakpur kina prasiddha chha?,Janakpur Sita ko janmabhumi ho bhanne biswas chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Tihar ma Sayapatri ra Makhamali phool prayog garincha. Yo chad ma bhai tika lagaiyeko huncha.,Tihar ma kun kun phool prayog huncha?,Tihar ma Sayapatri ra Makhamali phool prayog huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda thulo taal Rara ho. Yo taal Mugu jilla ma chha.,Nepal ma sabai bhanda thulo taal kun ho?,Nepal ma sabai bhanda thulo taal Rara ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma Chitwan National Park ma Ghadiyal banchha. Yo lopauma jadai gareko prajati ho.,Nepal ma kun ghadiyal pakshi ho?,Nepal ma Chitwan National Park ma Ghadiyal banchha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma 125 jati haru baschhan, ra sabailai afno sanskritik rang chha.",Nepal ma kun jati ko sanskritik rang chha?,Nepal ma 125 jati haru baschhan.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko dhwaja ma chaand ra surya ko chinh chha. Yo anupam design ho.,Nepal ko dhwaja ma ke chha?,Nepal ko dhwaja ma chaand ra surya ko chinh chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda dherai bolaine bhasa Nepali ho. Yo rastriya bhasa pani ho.,Nepal ma sabai bhanda dherai bolaine bhasa kun ho?,Nepal ma sabai bhanda dherai bolaine bhasa Nepali ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Manakamana mandir Gorkha ma chha. Yo mandir manokamana pura garne ko lagi prasiddha chha.,Manakamana mandir kaha chha?,Manakamana mandir Gorkha ma chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma Himal haru ra nadiharu le thulo matra ma pani ko srot dincha.,Nepal ma pani jati ho?,Nepal ma Himal haru ra nadiharu pani ko srot ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko parichit mithai Yomari ho. Yo Newari culture sang sambandhit ho.,Nepal ko parichit mithai kun ho?,Nepal ko parichit mithai Yomari ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda thulo jangal Bardiya National Park ho. Yo park Nepal ko dakshin-paschim kshetra ma chha, ra yo park ek prakritik aabhabik sthal ho, jaha jangali jeevan ko bibhinnata dekhna sakinchha.",Nepal ko sabai bhanda thulo jangal kun ho?,Nepal ko sabai bhanda thulo jangal Bardiya National Park ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma Hindu dharm ka bahulata chha. Pashupatinath, Muktinath, ra Lumbini jaise prasiddha Hindu dharmik sthal haru Nepal ma chhan.",Nepal ma kun dharmik chhetra ko bahulata chha?,Nepal ma Hindu dharm ko bahulata chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Kathmandu ko purano naam 'Kantipur' ho. Yo naam purana samay ma Kathmandu ko rajdhani hune karyakram ra sanskritik mahatvapurna sthaan ko roop ma prayog garincha.,Kathmandu ko purano naam ke ho?,Kathmandu ko purano naam 'Kantipur' ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh kheti ko kshetra tarai ho. Tarai kshetra, jo Nepal ko dakshin ma sthit chha, jaha sabai bhanda dherai annya kheti garincha, jasle desh ko khadya utpadan ko ek mahatvapurna ang ho.",Nepal ko pramukh kheti ko kshetra kun ho?,Nepal ko pramukh kheti ko kshetra tarai ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda thulo jhagda 2400 barsha purano ho. Yo jhagda, jo ek prachin dikhai dekhna sakinchha, Nepal ko itihas ma ek atyanta mahatvapurna ghatna ho.",Nepal ma sabai bhanda thulo jhagda kati varsha purano ho?,Nepal ma sabai bhanda thulo jhagda 2400 barsha purano ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sanskritik virasat atyanta samriddha ra vividhata purna chha. Yaha Hinduism ra Buddhism ko mishran dekhna sakinchha, jaha raajmarg, mandir haru, ra khula paradesharu ko jhankri taala haru raheko cha.",Nepal ko sanskritik virasat kasto cha?,Nepal ko sanskritik virasat atyanta samriddha ra vividhata purna chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Muktinath ek prasiddha Hindu ra Buddhist tirtha sthal ho. Yo parvatma sthit chha, jaha bhakt haru apna man ko shanti ko lagi darshan garne jancha. Muktinath ko sthiti Nepal ko Mustang jilla ma chha.",Muktinath ko mahattva k ho?,Muktinath ek prasiddha Hindu ra Buddhist tirtha sthal ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gosaikunda ek prasiddha jheel ho jo Nepali Himalaya ma chha. Yo jheel 4,380 meter uncha parvatma sthit chha, jaha pahilo jeevan ko safalta aur kathinai dono chha. Yaha janmabhumi bhoomi mein sanskritik aur dharmik mahatvapurna sthaan ho.",Gosaikunda ko kathinai k ho?,Gosaikunda ek prasiddha jheel ho jo Nepali Himalaya ma chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Bhaktapur Nepal ko ek prasiddha purano sahar ho. Yo Kathmandu ko purba bhagma sthit chha ra itihasik roopma ek samriddha sahar ho. Bhaktapur ko raja haru le issa purva ko samay ma bhari sanskritik aur samajik prakriya haru ko samarthan garna thaleko thiyo.,Bhaktapur ko itihas kasto chha?,Bhaktapur Nepal ko ek prasiddha purano sahar ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko garibi pramukh roopma tarai ra himalayan kshetra ma chha. Tarai ko garibi pichhade chha ra Himalaya ma bistarit bhumika ma uska bikalp haru chhan.,Nepal ma garibika kshetra k ho?,Nepal ko garibi pramukh roopma tarai ra himalayan kshetra ma chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Pokhara Nepal ko paryatanik nagar ho ra duniya bhar ka yatra garne manis haru ko lokpriya manch ho. Yaha Phewa tal, Annapurna parbat ko drishya, ra paryatan ko anek subidha haru chhan.",Pokhara ko prasiddhi k ho?,Pokhara Nepal ko paryatanik nagar ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko rajneeti atyanta ghanist ra badaltai chha. Samvidhanik roopma ek samvidhanik rajyako roopma pragatisil safal bhayeko ho, ra barambar ko badlaw ra samjhauta ko karan raajnitik paridrishya ko sthiti badalda raheko chha.",Nepal ko rajneeti kasto ho?,Nepal ko rajneeti atyanta ghanist ra badaltai chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Kathmandu Nepal ko sabai bhanda thulo prasasanik kendra ho. Yo nagar, jo desh ko rajdhani ho, Nepal ko sarbajanik karyalay ko kendrit kshetra ho.",Nepal ko sabai bhanda thulo prasasanik kendra kun ho?,Kathmandu Nepal ko sabai bhanda thulo prasasanik kendra ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko lok sanskriti atyanta samriddha ra bibhinna chha. Yaha anek rajyo, jati, ra bhasa haru milera ek samajik ra sanskritik purnata ko roop ma udaharan diye jata chhan.",Nepal ko lok sanskriti kasto cha?,Nepal ko lok sanskriti atyanta samriddha ra bibhinna chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma bhatmasi, Yomari, ra Sweets jasta mithai haru kaafi prasiddha chhan. Yo mithai Nepal ko lok sanskritik itihas ra samayik chha.",Nepal ko famous mithai haru kun kun chhan?,"Nepal ma bhatmasi, Yomari, ra Sweets jasta mithai haru kaafi prasiddha chhan."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Swayambhunath Kathmandu ma sthit ek prasiddha mandir ho. Yaha Buddha ko jivan ko ek dharmik mahatva ho ra iske paschima dharmik riti aur adhyatmik prakriya ko udaharan ho.,Swayambhunath ko prasiddhi k ho?,Swayambhunath Kathmandu ma sthit ek prasiddha mandir ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma kaam garne manchhe manavata aur karyapratibaddhata se bhari chha. Nepali manchhe hamesha ek aur se sahayog karke desh ko pragati ma yogdan dinchha.,Nepal ma kaam garne manchhe kasto chha?,Nepal ma kaam garne manchhe manavata aur karyapratibaddhata se bhari chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko kendra sarkar ko ek pramukh karyo desh ko vikas aur samriddhi ko liye niti tatha karyakram haru ko safal anuyayi ho.,Nepal ka kendra sarkar ko ek pramukh karyo ke ho?,Nepal ko kendra sarkar ko ek pramukh karyo desh ko vikas ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko economy krishi, paryatan, ra remittance ko madhyama ko anuyayi chha. Krishi ma paryatan aur aarthik pragati ko yogdan chha.",Nepal ko economy kasto chha?,"Nepal ko economy krishi, paryatan, ra remittance ko madhyama ko anuyayi chha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko paryatan sector ko mahatva atyanta badi chha. Nepal ka dherai bhag mein prachin mandir aur himalayan drishya chha, jaha yatra garne manchhe anek sanskritik aur prakritik safar haru ka anand lenchha.",Nepal ko paryatan ko sector ko mahatva ke ho?,Nepal ko paryatan sector ko mahatva atyanta badi chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ka saman rakam ko prabhaav ra rakam ka bechar ko karyakram ko safalta ko anuyayi desh ko arthik samasya haru ko nirdeshan ho.,Nepal ko saman rakam ko prabhaav kasto cha?,Nepal ka saman rakam ko prabhaav ra rakam ka bechar ko karyakram safal ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ke janata ko ek pramukh tatwo unki mahatvapurn samhati aur prem ka ho.,Nepal ka anye janata ko ek pramukh tatwo ke ho?,Nepal ka janata ko ek pramukh tatwo unki samhati aur prem ka ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal mein purana sthiti ma ek janata ka marg darshan aur sabse purana ghatna chha. Sabai sabhyata ko jansankhya ghatana aur ek prachin puran ka sath sammanit karyo ho.,Nepal ko sabai bhanda purano jansankhya sabha ko sthiti k ho?,Nepal ko sabai bhanda purano jansankhya sabha ko sthiti purana samay ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh gao tarai ma sthit chha, jaha kheti ra janta ko jivan ka mukhya sadhan haru chhan. Nepal ko prasiddha gao haru le desh ko arthik aur samajik sthiti ko ek anubhav milauchha.",Nepal ma sabai bhanda pramukh gao kun ho?,Nepal ma sabai bhanda pramukh gao tarai ma sthit chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda chhoto janwar ek prakar ko chhoto kataro hai. Tyo janwar Nepal ko jhilon ka kshetra ma chha aur sabse alag aur ananya chha.,Nepal ko sabai bhanda chhoto janwar kun ho?,Nepal ko sabai bhanda chhoto janwar ek prakar ko chhoto kataro ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda thulo parbat Sagarmatha ho, jo Everest ko naam bata pani prasiddha chha. Yo parbat 8,848.86 meter uncha ho ra sansar ko sabai bhanda aglo parbat ho.",Nepal ko sabai bhanda thulo parbat kun ho?,Nepal ko sabai bhanda thulo parbat Sagarmatha ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda thulo nagar Kathmandu ho. Yo nagar, jo desh ko rajdhani ho, sabai bhanda dherai janasankhya rakhne nagar ho.",Nepal ma sabai bhanda thulo nagar kun ho?,Nepal ko sabai bhanda thulo nagar Kathmandu ho.
