category,context,question,response
RAG,"Dell UltraSharp 34-inch monitor ek ultra-wide professional monitor ho. Yesko price 80000 ho. Yesma QHD resolution, USB-C connectivity, ra 99% sRGB color accuracy cha.",Dell UltraSharp 34-inch monitor ko price kati ho?,"Dell UltraSharp 34-inch monitor ko price 80000 ho. Yesma QHD resolution, USB-C connectivity, ra 99% sRGB color accuracy cha."
RAG,"GoPro HERO 11 ek rugged action camera ho. Yesko price 70000 ho. Yesma 5.3K video recording, HyperSmooth 5.0 stabilization, ra waterproof design cha.",GoPro HERO 11 action camera ko features ke ho?,"GoPro HERO 11 ko features ho: 5.3K video recording, HyperSmooth 5.0 stabilization, ra waterproof design."
RAG,"Echo Dot 5th Gen ek compact smart speaker ho. yeskoprice 7000 ho. Yesma Alexa voice assistant, improved sound quality, ra smart home compatibility cha.",Echo Dot 5th Gen ko barema jankari dinu?,"Echo Dot 5th Gen ko price 7000 ho. Yesma Alexa voice assistant, improved sound quality, ra smart home compatibility cha."
RAG,"Sony Bravia XR OLED TV ek premium smart TV ho. Yesko price 300000 ho. Yesma Cognitive Processor XR, 4K resolution, HDR10, Dolby Atmos sound, ra Google TV support cha.",Sony Bravia XR OLED TV ko features ke ho?,"Sony Bravia XR OLED TV ko features ho: Cognitive Processor XR, 4K resolution, HDR10, Dolby Atmos sound, ra Google TV support."
RAG,"Huawei FreeBuds Pro 2 ek high-quality wireless earbuds ho. yeskoprice 20000 ho. Yesma dual dynamic drivers, active noise cancellation, ra 30 ghanta battery life cha.",Huawei FreeBuds Pro 2 ko price kati ho?,"Huawei FreeBuds Pro 2 ko price 20000 ho. Yesma dual dynamic drivers, active noise cancellation, ra 30 ghanta battery life cha."
RAG,"Lenovo Legion 5 Pro ek powerful gaming laptop ho. Yesko price 175000 ho. Yesma AMD Ryzen 7 processor, NVIDIA RTX 3060 graphics, 16 GB RAM, 512 GB SSD, ra 16-inch QHD display cha.",Lenovo Legion 5 Pro gaming laptop ko barema jankari dinu?,"Lenovo Legion 5 Pro ko price 175000 ho. Yesma AMD Ryzen 7 processor, NVIDIA RTX 3060 graphics, 16 GB RAM, 512 GB SSD, ra 16-inch QHD display cha."
RAG,"Samsung Galaxy Watch 5 ek premium smartwatch ho. Yesko price 30000 ho. Yesma AMOLED display, advanced health monitoring, GPS, ra 3 din battery life cha.",Samsung Galaxy Watch 5 ko price kati ho?,"Samsung Galaxy Watch 5 ko price 30000 ho. Yesma AMOLED display, advanced health monitoring, GPS, ra 3 din battery life cha."
RAG,"Canon PIXMA G3010 ek all-in-one ink tank printer ho. Yesko price 25000 ho. Yesma wireless printing, high page yield, ra compact design cha.",Canon PIXMA G3010 printer ko features ke ho?,"Canon PIXMA G3010 ko features ho: wireless printing, high page yield, ra compact design."
RAG,"Amazon Fire HD 10 ek affordable tablet ho. yeskoprice 25000 ho. Yesma 10.1-inch Full HD display, 32 GB storage, ra Alexa integration cha.",Amazon Fire HD 10 tablet ko barema jankari dinu?,"Amazon Fire HD 10 ko price 25000 ho. Yesma 10.1-inch Full HD display, 32 GB storage, ra Alexa integration cha."
RAG,"Asus TUF Gaming A15 ek durable gaming laptop ho. Yesko price 135000 ho. Yesma AMD Ryzen 5 processor, NVIDIA GTX 1650 graphics, 8 GB RAM, ra 512 GB SSD cha.",Asus TUF Gaming A15 ko price kati ho?,"Asus TUF Gaming A15 ko price 135000 ho. Yesma AMD Ryzen 5 processor, NVIDIA GTX 1650 graphics, 8 GB RAM, ra 512 GB SSD cha."
RAG,"DJI Mini 3 Pro ek lightweight drone ho. yeskoprice 125000 ho. Yesma 4K HDR video, 48 MP camera, obstacle avoidance, ra 34 minutes flight time cha.",DJI Mini 3 Pro drone ko barema jankari dinu?,"DJI Mini 3 Pro ko price 125000 ho. Yesma 4K HDR video, 48 MP camera, obstacle avoidance, ra 34 minutes flight time cha."
RAG,"OnePlus Nord Buds 2 ek affordable wireless earbuds ho. Yesko price 5000 ho. Yesma 12.4 mm drivers, fast charging, ra IP55 water resistance cha.",OnePlus Nord Buds 2 ko price kati ho?,"OnePlus Nord Buds 2 ko price 5000 ho. Yesma 12.4 mm drivers, fast charging, ra IP55 water resistance cha."
RAG,"Samsung T7 Shield ek rugged external SSD ho. Yesko price 25000 ho. Yesma 1 TB storage, USB 3.2 Gen 2 connectivity, ra shock-resistant design cha.",Samsung T7 Shield SSD ko features ke ho?,"Samsung T7 Shield ko features ho: 1 TB storage, USB 3.2 Gen 2 connectivity, ra shock-resistant design."
RAG,"Fitbit Charge 5 ek advanced fitness tracker ho. yeskoprice 15000 ho. Yesma AMOLED display, heart rate tracking, stress management tools, ra 7 din battery life cha.",Fitbit Charge 5 fitness band ko barema jankari dinu?,"Fitbit Charge 5 ko price 15000 ho. Yesma AMOLED display, heart rate tracking, stress management tools, ra 7 din battery life cha."
RAG,"Apple AirTag ek tracking device ho. Yesko price 4000 ho. Yesma precision tracking, Find My app compatibility, ra water-resistant design cha.",Apple AirTag ko price kati ho?,"Apple AirTag ko price 4000 ho. Yesma precision tracking, Find My app compatibility, ra water-resistant design cha."
RAG,"LG Dual Inverter AC ek energy-efficient air conditioner ho. Yesko price 75000 ho. Yesma dual inverter compressor, 1.5 ton capacity, ra low noise operation cha.",LG Dual Inverter AC ko features ke ho?,"LG Dual Inverter AC ko features ho: dual inverter compressor, 1.5 ton capacity, ra low noise operation."
RAG,"Nikon Z6 II ek full-frame mirrorless camera ho. yeskoprice 200000 ho. Yesma 24.5 MP sensor, 4K video recording, dual card slots, ra 14 fps continuous shooting cha.",Nikon Z6 II camera ko barema jankari dinu?,"Nikon Z6 II ko price 200000 ho. Yesma 24.5 MP sensor, 4K video recording, dual card slots, ra 14 fps continuous shooting cha."
RAG,"MSI GeForce RTX 3060 ek mid-range gaming graphics card ho. Yesko price 65000 ho. Yesma ray tracing, 12 GB GDDR6 VRAM, ra DLSS support cha.",MSI GeForce RTX 3060 graphics card ko price kati ho?,"MSI GeForce RTX 3060 ko price 65000 ho. Yesma ray tracing, 12 GB GDDR6 VRAM, ra DLSS support cha."
RAG,"Dyson V15 Detect ek high-performance cordless vacuum cleaner ho. Yesko price 120000 ho. Yesma laser dust detection, HEPA filtration system, ra 60 minutes run time cha.",Dyson V15 Detect vacuum cleaner ko price kati ho?,"Dyson V15 Detect ko price 120000 ho. Yesma laser dust detection, HEPA filtration system, ra 60 minutes run time cha."
RAG,"Asus ROG Phone 7 Ultimate ek gaming-focused smartphone ho. Yesko price 150000 ho. Yesma Snapdragon 8 Gen 2 processor, 16 GB RAM, 165 Hz AMOLED display, ra 6000 mAh battery cha.",Asus ROG Phone 7 Ultimate smartphone ko features ke ho?,"Asus ROG Phone 7 Ultimate ko price 150000 ho. Yesma Snapdragon 8 Gen 2 processor, 16 GB RAM, 165 Hz AMOLED display, ra 6000 mAh battery cha."
RAG,"Sony Alpha A7 IV ek hybrid full-frame mirrorless camera ho. yeskoprice 280000 ho. Yesma 33 MP sensor, 4K 60fps video recording, real-time eye autofocus, ra dual SD card slots cha.",Sony Alpha A7 IV camera ko barema jankari dinu?,"Sony Alpha A7 IV ko price 280000 ho. Yesma 33 MP sensor, 4K 60fps video recording, real-time eye autofocus, ra dual SD card slots cha."
RAG,"BenQ EX3501R ek ultrawide curved monitor ho. Yesko price 85000 ho. Yesma 35-inch QHD resolution, HDR10 support, ra USB-C connectivity cha.",BenQ EX3501R ultrawide monitor ko price kati ho?,"BenQ EX3501R ko price 85000 ho. Yesma 35-inch QHD resolution, HDR10 support, ra USB-C connectivity cha."
RAG,"JBL Charge 5 ek portable Bluetooth speaker ho. Yesko price 18000 ho. Yesma waterproof design, 20 ghanta battery life, ra built-in power bank feature cha.",JBL Charge 5 speaker ko features ke ho?,"JBL Charge 5 ko features ho: waterproof design, 20 ghanta battery life, ra built-in power bank feature."
RAG,"Anker PowerCore 20000 ek high-capacity power bank ho. Yesko price 5000 ho. Yesma 20,000 mAh capacity, fast charging support, ra dual USB ports cha.",Anker PowerCore 20000 power bank ko price kati ho?,"Anker PowerCore 20000 ko price 5000 ho. Yesma 20,000 mAh capacity, fast charging support, ra dual USB ports cha."
RAG,"HP Spectre x360 ek premium convertible laptop ho. yeskoprice 185000 ho. Yesma Intel i7 processor, 16 GB RAM, 1 TB SSD, 13.5-inch 3K2K OLED touchscreen, ra 360-degree hinge cha.",HP Spectre x360 convertible laptop ko barema jankari dinu?,"HP Spectre x360 ko price 185000 ho. Yesma Intel i7 processor, 16 GB RAM, 1 TB SSD, 13.5-inch 3K2K OLED touchscreen, ra 360-degree hinge cha."
RAG,"Philips Hue White and Color Ambiance ek smart lighting solution ho. Yesko price 8000 ho. Yesma 16 million color options, voice control, ra app compatibility cha. Hami sanga yo bulb stock ma available cha.",Philips Hue White and Color Ambiance smart bulbs available cha?,"Philips Hue White and Color Ambiance smart bulbs stock ma available cha. Yesko price 8000 ho. Yesma 16 million color options, voice control, ra app compatibility cha."
RAG,"Razer Kraken V3 X ek entry-level gaming headset ho. Yesko price 8000 ho. Yesma 7.1 surround sound, lightweight design, ra comfortable ear cushions cha.",Razer Kraken V3 X gaming headset ko price kati ho?,"Razer Kraken V3 X ko price 8000 ho. Yesma 7.1 surround sound, lightweight design, ra comfortable ear cushions cha."
RAG,"LG Gram 17 ek lightweight productivity laptop ho. Yesko price 160000 ho. Yesma Intel i7 processor, 16 GB RAM, 1 TB SSD, ra 17-inch WQXGA display cha.",LG Gram 17 laptop ko features ke ho?,"LG Gram 17 ko features ho: Intel i7 processor, 16 GB RAM, 1 TB SSD, ra 17-inch WQXGA display."
RAG,"Microsoft Surface Pro 9 ek 2-in-1 laptop ho. yeskoprice 130000 ho. Yesma Intel i5 processor, 8 GB RAM, 256 GB SSD, ra 13-inch PixelSense touchscreen cha.",Microsoft Surface Pro 9 ko barema jankari dinu?,"Microsoft Surface Pro 9 ko price 130000 ho. Yesma Intel i5 processor, 8 GB RAM, 256 GB SSD, ra 13-inch PixelSense touchscreen cha."
RAG,"Corsair K70 RGB MK.2 ek high-quality mechanical gaming keyboard ho. Yesko price 15000 ho. Yesma Cherry MX switches, customizable RGB lighting, ra durable aluminum frame cha.",Corsair K70 RGB MK.2 gaming keyboard ko price kati ho?,"Corsair K70 RGB MK.2 ko price 15000 ho. Yesma Cherry MX switches, customizable RGB lighting, ra durable aluminum frame cha."
RAG,"Amazon Kindle Paperwhite ek e-reader ho. Yesko price 15000 ho. Yesma 6.8-inch glare-free display, adjustable warm light, ra waterproof design cha.",Amazon Kindle Paperwhite ko features ke ho?,"Amazon Kindle Paperwhite ko features ho: 6.8-inch glare-free display, adjustable warm light, ra waterproof design."
RAG,"Samsung Q60B ek mid-range QLED TV ho. yeskoprice 125000 ho. Yesma 4K UHD resolution, Quantum Dot technology, HDR10+, ra dual LED backlighting cha.",Samsung Q60B QLED TV ko barema jankari dinu?,"Samsung Q60B QLED TV ko price 125000 ho. Yesma 4K UHD resolution, Quantum Dot technology, HDR10+, ra dual LED backlighting cha."
RAG,"HyperX Pulsefire Haste ek lightweight gaming mouse ho. Yesko price 4000 ho. Yesma honeycomb shell design, 60g weight, ra Pixart 3335 sensor cha.",HyperX Pulsefire Haste gaming mouse ko price kati ho?,"HyperX Pulsefire Haste ko price 4000 ho. Yesma honeycomb shell design, 60g weight, ra Pixart 3335 sensor cha."
RAG,"Hamro store ma Samsung Galaxy S23 Ultra ko price Rs. 1,45,000 ho. Yo phone ma 200MP ko camera ra 5000mAh ko battery cha.",Yo mobile ko price kati ho?,"Samsung Galaxy S23 Ultra ko price Rs. 1,45,000 ho."
RAG,"Hamro store ma Dell, HP, ra Lenovo brand ko laptop haru available cha. Price range Rs. 50,000 dekhi Rs. 1,50,000 samma cha.",K tapaiharu ko pasal ma laptop available cha?,"Ho, hamro store ma Dell, HP, ra Lenovo brand ko laptop haru available cha."
RAG,"Apple Watch Series 8 pani hamro store ma available cha, jasle IP68 water resistance rating paako cha.",Yo watch waterproof ho?,"Ho, Apple Watch Series 8 IP68 water resistance rating paako cha."
RAG,Sony WH-1000XM5 headphones ma 1 barsha ko warranty cha. Hamro pasal bata yo headphones kinera warranty claim garna milcha.,Headphones ko warranty kati cha?,Sony WH-1000XM5 headphones ma 1 barsha ko warranty cha.
RAG,Hamro store ma Kathmandu upatyaka bhitra free delivery service cha. Bahira ko delivery service ko lagi additional charge lagcha.,K tapaiharu delivery service dinuhunchha?,"Ho, Kathmandu upatyaka bhitra free delivery cha."
RAG,"Hamro store ma kinieko T-shirt 7 din bhitra return garna milcha, jasma original condition ma hunu parcha.",T-shirt return policy kasto cha?,Hamro store ma T-shirt 7 din bhitra return garna milcha.
RAG,"Samsung Smart TV ma Netflix, YouTube, Amazon Prime jasta apps pre-installed aauxa. Yo TV 4K resolution ma available cha.",Yo TV ma Netflix chalcha?,"Ho, Samsung Smart TV ma Netflix chalcha."
RAG,Hamro store le Kathmandu upatyaka bhitra delivery 2-3 din bhitra complete garchha. Bahira delivery ma 5-7 din lagna sakcha.,Delivery ma kati time lagcha?,Kathmandu upatyaka bhitra delivery 2-3 din lagcha.
RAG,"LG Double Door Fridge ma inverter technology cha, jasle energy saving ma madat garcha.",Yo fridge ma energy saving feature cha?,"Ho, LG Double Door Fridge ma energy saving feature cha."
RAG,"Hamro store ma electronics item return policy 15 din samma ho, tara damage na bhayeko condition ma matra return huncha.",Camera return garna milcha?,"Ho, electronics item return policy 15 din samma ho."
RAG,Hamro store ma smartwatches ma 10% discount chaliraheko cha. Samsung Galaxy Watch ra Apple Watch ma special discount cha.,K tapaiharu smartwatches discount ma dina huncha?,"Ho, smartwatches ma 10% discount chaliraheko cha."
RAG,HP printer ko original cartridge le 1000 pages samma print garcha. Ink-saving mode le aroka din badna sakcha.,Printer ko cartridge kati din samma chalcha?,HP printer ko original cartridge le 1000 pages samma print garcha.
RAG,Hamro store ma available Philips LED bulb energy efficient ho ra 15W ma 1500 lumens produce garcha.,K LED bulb energy efficient cha?,"Ho, Philips LED bulb energy efficient ho."
RAG,"Razer gaming mouse ma adjustable DPI, RGB lighting, ra programmable buttons cha. 2 saal ko warranty pani cha.",Gaming mouse ko features k k cha?,"Razer gaming mouse ma adjustable DPI, RGB lighting, ra programmable buttons cha."
RAG,Philips ka blender ma 2 barsha ko warranty cha. Warranty ko under motor replace garna milcha.,K yo blender ma warranty cha?,"Ho, Philips blender ma 2 barsha ko warranty cha."
RAG,Hamro online store bata book order gareko 3-5 din bhitra Kathmandu upatyaka ma delivery huncha. Bahira 7-10 din lagcha.,Book order garera kati din ma aauxa?,Kathmandu upatyaka ma 3-5 din ma delivery huncha.
RAG,"Adidas sports shoes washable ho, tara cold water ma matra wash garna parcha. Machine wash avoid garna sujha cha.",Yo shoes washable cha?,"Ho, Adidas sports shoes washable ho."
RAG,Samsung microwave oven ko power consumption 800W ho. Energy saving mode le aroko efficiency badcha.,Microwave oven ko power consumption kasto cha?,Samsung microwave oven ko power consumption 800W ho.
RAG,"Hamro store ma exchange policy available cha, tara product ko original condition ma hunu parcha. Tyo condition ma price adjust garna milcha.",K tapaiharu exchange policy dina huncha?,"Ho, exchange policy available cha."
RAG,"Hamro store ma Samsung, Apple, ra Xiaomi smartphone haru ko lagi EMI option available cha. Bank ko approval chaahinchha.",Smartphone ko EMI option available cha?,"Ho, smartphone ko lagi EMI option available cha."
RAG,Dyson air purifier ma HEPA filter replace garna milcha. Hamro store filter pani provide garcha.,K air purifier ma filter replace garna milcha?,"Ho, Dyson air purifier ma filter replace garna milcha."
RAG,JBL Charge 5 speaker IP67 water resistance rating le aaune hunale pani waterproof ho.,Bluetooth speaker waterproof cha?,"Ho, JBL Charge 5 speaker waterproof ho."
RAG,"Daikin AC ma inverter technology cha, jasle energy consumption reduce garna madad garcha ra efficient cooling provide garcha.",K yo AC ma inverter technology cha?,"Ho, Daikin AC ma inverter technology cha."
RAG,Logitech wireless keyboard ko range 10 meters samma ho. Bluetooth version 5.0 support garcha.,Wireless keyboard ko range kati ho?,Logitech wireless keyboard ko range 10 meters samma ho.
RAG,"Samsung Double Door fridge ko capacity 345 litres ho, jasle large family ko lagi suitable cha.",Fridge ko capacity kati litres ho?,Samsung Double Door fridge ko capacity 345 litres ho.
RAG,"Sony PlayStation 5 gaming console ma controller, HDMI cable, ra power adapter included cha.",Gaming console ma k k accessories aauxa?,"Sony PlayStation 5 ma controller, HDMI cable, ra power adapter included cha."
RAG,"Memory foam mattress washable ho, tara cover separate garera matra wash garna milcha.",K yo mattress washable ho?,"Ho, memory foam mattress washable ho."
RAG,Nespresso coffee machine le ek choti fill gareko water tank le 8 cups samma banauna sakcha.,Coffee machine le kati cups banauna milcha?,Nespresso coffee machine le 8 cups samma banauna sakcha.
RAG,"Canon EF 50mm lens ko price Rs. 18,000 ho, hamro store ma available cha.",Camera lens ko price kati ho?,"Canon EF 50mm lens ko price Rs. 18,000 ho."
RAG,Hamro store ma available electric scooter ko battery 100 km samma ek charge ma chalcha.,Electric scooter ko battery life kasto cha?,Electric scooter ko battery 100 km samma ek charge ma chalcha.
RAG,"Kent water purifier ko maintenance cost yearly Rs. 2,000 samma parcha, filter replacement ko lagi.",Water purifier ma maintenance cost kati ho?,"Kent water purifier ko maintenance cost yearly Rs. 2,000 samma ho."
RAG,Dyson V11 vacuum cleaner cordless cha ra full charge ma 60 minutes samma chalcha.,K vacuum cleaner cordless cha?,"Ho, Dyson V11 vacuum cleaner cordless cha."
RAG,"Hamro store ma helmet, gloves, ra bike cover jasta accessories available cha. Price Rs. 1,000 dekhi suru huncha.",Bike accessories haru available cha?,"Ho, bike accessories hamro store ma available cha."
RAG,"Philips hair dryer 400 grams matra weight cha, jasle lightweight ra portable banaucha.",K hair dryer lightweight ho?,"Ho, Philips hair dryer lightweight ho."
RAG,"Canon EOS 200D beginner-friendly camera ho, auto mode ra touchscreen display jasle easy operation garcha.",DSLR camera beginner friendly ho?,"Ho, Canon EOS 200D beginner-friendly camera ho."
RAG,"Samsung washing machine fully automatic ho, jasle 7 kg samma kapas capacity dincha.",Washing machine fully automatic ho?,"Ho, Samsung washing machine fully automatic ho."
